Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
JARRATT STREET,95203.341,95405.943,96559.683,97716.95,99128.479,100840.927,103173.842,105735.944,108215.331,110906.243,113596.626,116255.518,119470.433,122352.05,125315.723,128129.37,130909.394,132572.27,134116.235,135770.504,137185.98,138437.106,139528.425,140389.585,141219.379,142245.07,142544.352,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
KEDDINGTON ROAD,33458.973,34200.543,35220.406,36524.046,37914.956,39368.522,41356.703,43703.776,45967.457,48305.137,51223.503,55057.479,59025.921,62614.337,65285.613,67859.302,69988.286,70816.082,71650.127,72785.021,73761.862,74574.699,75220.948,75707.858,76238.507,77118.939,77371.582,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
KEIGHLEY,55488.531,55482.404,58001.928,58869.665,60122.803,61577.516,63517.369,65777.484,67973.432,70283.534,72584.541,74889.45,77870.187,80506.229,83260.559,85952.512,88712.253,90191.67,91582.938,93125.358,94436.179,95567.108,96506.223,97173.886,97788.084,98638.996,98605.79,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
KENMORE ROAD,112929.805,113471.222,116265.121,117265.509,118506.619,119941.798,121847.666,123961.007,125995.543,128144.991,130298.746,132381.902,134880.148,137157.686,139492.954,141730.853,143891.249,145219.31,146490.273,147883.401,149105.008,150206.748,151191.207,152021.388,152847.123,153837.675,154305.181,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
KILLINGHALL ROAD,4054.278,4025.368,4023.853,4044.202,4076.33,4117.362,4178.848,4282.137,4396.835,4519.05,4637.457,4753.288,4917.515,5058.182,5207.664,5358.594,5520.772,5596.889,5671.671,5759.404,5835.876,5902.112,5956.103,5992.724,6026.69,6077.392,6062.454,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
KILNHURST,73535.654,75564.448,78395.824,82055.146,85901.085,90070.51,95526.625,102342.536,109273.494,116539.323,123592.94,130335.889,138829.585,146256.562,153740.585,161030.041,168441.869,172240.582,175994.234,180342.968,184101.255,187353.358,190100.126,192171.215,194224.602,196964.492,197346.768,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
KING GEORGE DOCK,46926.276,46881.268,47138.749,47748.006,48723.095,50080.132,51845.441,53963.718,56278.769,58667.283,61093.308,63395.911,65523.079,67469.527,69247.585,70714.938,71896.433,72715.43,73337.936,73784.439,74041.177,74171.012,74195.449,74120.464,74009.844,73895.755,73699.898,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
KIRK DRIVE,45742.812,46237.094,46883.308,47794.167,49015.417,50414.1,52302.644,54752.37,57247.081,59805.916,62305.589,64716.466,67921.049,70699.637,73604.454,76465.293,79439.044,80896.985,82311.616,83965.314,85392.196,86626.51,87649.326,88380.431,89079.064,90067.431,90063.284,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
KIRK SANDALL,33706.717,35179.498,41727.674,44436.723,47739.169,51680.877,56619.068,62526.666,68791.009,75177.725,81504.791,87465.344,93761.08,99436.811,104907.824,109852.879,114389.055,117160.576,119653.913,122112.318,124116.316,125769.248,127100.019,128059.463,128966.229,130102.804,130233.552,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
KIRKBURN,41640.647,41873.682,42411.123,43109.044,43905.535,44815.889,45973.287,47493.361,49168.709,50836.476,53110.025,56310.972,59146.219,61736.612,63325.271,64758.502,65783.859,66232.229,66637.38,67109.296,67515.143,67830.63,68045.202,68195.776,68381.131,68709.342,68901.964,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
KIVETON PARK,34193.547,35127.089,37679.211,39439.053,41190.069,42869.931,45163.289,48227.765,51330.257,54483.923,58158.597,62543.756,67078.383,71313.048,75474.943,79574.361,82214.184,82971.768,83688.941,84719.701,85580.033,86189.987,86545.927,86740.987,86987.277,87675.025,87823.908,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
LEA ROAD,48772.838,49664.876,50837.297,52377.032,54028.377,55795.996,58187.252,60782.42,63182.207,65700.787,68274.353,70951.554,74293.203,77243.781,80211.694,83102.781,85878.089,87289.279,88682.266,90274.787,91652.058,92859.109,93909.559,94745.559,95614.914,96771.414,97128.828,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
LEASOWE ROAD,53073.493,54127.148,57716.002,60663.437,64671.246,69661.086,75899.87,83011.206,90387.944,97967.876,105600.088,112895.806,120293.436,126973.08,133234.381,138714.803,143556.649,146665.097,149239.442,151663.627,153496.58,154925.949,155989.825,156650.153,157210.106,157918.441,157938.504,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
LEDSTON,73625.451,74389.381,75484.21,76996.15,78800,80771.932,83603.035,87207.372,90792.604,94397.892,98061.37,101703.023,106076.996,110082.386,114081.78,117964.815,121505.809,123095.692,124645.395,126628.98,128274.542,129640.241,130725.117,131497.421,132258.509,133486.726,133469.109,NPgY,Primary,NG FES - Electric Engagement,Total demand (MWh)
