Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
DARLINGTON 33/11KV,28282.703,28125.332,30030.029,29897.338,29776.175,29666.001,29566.275,29476.457,29396.01,29324.393,29261.068,29205.497,29157.143,29115.468,29079.934,29050.006,29025.147,29004.82,28988.491,28975.623,28965.682,28958.134,28952.443,28948.076,28943.985,28939.905,28935.836,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
DARLINGTON CENTRAL 33/11KV,31270.042,31095.81,33125.845,32978.905,32844.714,32722.673,32612.187,32512.657,32423.488,32344.084,32273.849,32212.188,32158.506,32112.21,32072.704,32039.396,32011.693,31989.001,31970.729,31956.285,31945.077,31936.514,31930.005,31924.96,31920.221,31915.495,31910.781,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
DARLINGTON EAST,61746.217,61409.569,63386.545,63103.659,62845.895,62612.081,62401.046,62211.619,62042.628,61892.904,61761.275,61646.571,61547.623,61463.261,61392.315,61333.616,61285.995,61248.284,61219.315,61197.917,61182.925,61173.169,61167.482,61164.697,61162.521,61160.374,61158.255,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
DARLINGTON WEST,54598.91,54294.657,56601.112,56344.514,56110.175,55897.053,55704.105,55530.288,55374.562,55235.885,55113.219,55005.523,54911.759,54830.89,54761.879,54703.689,54655.285,54615.632,54583.696,54558.444,54538.841,54523.857,54512.46,54503.62,54495.313,54487.029,54478.766,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
DENWICK,53352.14,53053.355,52778.382,52526.198,52295.78,52086.108,51896.16,51724.917,51571.36,51434.471,51313.233,51206.629,51113.643,51033.262,50964.47,50906.255,50857.605,50817.507,50784.952,50758.928,50738.428,50722.442,50709.963,50699.984,50690.53,50681.102,50671.698,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
DUNSTON 66/11KV,38482.074,38267.39,43492.68,43311.59,43146.191,42995.748,42859.526,42736.79,42626.805,42528.839,42442.157,42366.028,42299.72,42242.5,42193.639,42152.405,42118.068,42089.9,42067.17,42049.152,42035.116,42024.336,42016.084,42009.634,42003.561,41997.504,41991.463,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
DUNSTON 66/20KV,27365.033,27211.899,28802.913,28673.678,28555.607,28448.175,28350.859,28263.136,28184.484,28114.38,28052.304,27997.733,27950.147,27909.025,27873.848,27844.095,27819.248,27798.788,27782.197,27768.955,27758.546,27750.453,27744.158,27739.145,27734.402,27729.671,27724.952,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
DURHAM EAST,57651.489,57702.778,59392.532,59487.179,59602.538,59737.93,59892.644,60065.946,60257.07,60465.227,60689.596,60929.332,61183.561,61451.38,61731.861,62024.046,62326.952,62639.566,62960.849,63289.733,63625.123,63965.898,64310.906,64658.97,65007.673,65356.398,65705.142,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
EASTFIELD,88427.024,87932.23,90940.769,90523.202,90141.707,89794.593,89480.166,89196.739,88942.623,88716.13,88515.575,88339.273,88185.543,88052.701,87939.068,87842.964,87762.712,87696.635,87643.058,87600.307,87566.71,87540.595,87520.291,87504.131,87488.84,87473.59,87458.38,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
EASTGATE CEMENT,14921.151,14926.96,14938.537,14955.711,14978.302,15006.126,15038.992,15076.703,15119.052,15165.831,15216.821,15271.797,15330.53,15392.782,15458.31,15526.862,15598.182,15672.006,15748.065,15826.081,15905.771,15986.846,16069.009,16151.956,16235.069,16318.188,16401.313,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
EDUCATIONAL PRECINCT,43919.806,43674.548,46393.174,46186.261,45997.259,45825.329,45669.631,45529.325,45403.575,45291.542,45192.39,45105.283,45029.384,44963.859,44907.874,44860.594,44821.187,44788.82,44762.661,44741.878,44725.642,44713.121,44703.485,44695.907,44688.76,44681.632,44674.522,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
ELVINGTON,44134.917,44157.436,45490.143,45546.179,45618.202,45705.673,45808.03,45924.694,46055.065,46198.524,46354.431,46522.126,46700.931,46890.147,47089.054,47296.915,47512.97,47736.441,47966.531,48202.42,48443.27,48688.225,48936.406,49186.915,49437.916,49688.938,49939.98,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
FARADAY STREET,34838.519,34658.281,38788.644,38638.554,38502.565,38380.025,38270.284,38172.69,38086.593,38011.339,37946.275,37890.747,37844.102,37805.683,37774.837,37750.906,37733.235,37721.165,37714.038,37711.197,37711.982,37715.733,37721.79,37729.492,37737.537,37745.597,37753.672,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
FAWDON T1 & SEATON BURN T1,31803.441,31667.113,33276.501,33167.175,33070.514,32985.954,32912.933,32850.882,32799.233,32757.412,32724.845,32700.954,32685.158,32676.874,32675.517,32680.498,32691.225,32707.105,32727.541,32751.934,32779.681,32810.178,32842.818,32876.989,32911.484,32945.996,32980.523,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
FISHBURN,50758.786,50796.732,51824.002,51900.269,51994.832,52107.083,52236.391,52382.1,52543.532,52719.984,52910.73,53115.019,53332.077,53561.107,53801.288,54051.774,54311.697,54580.163,54856.257,55139.039,55427.544,55720.786,56017.751,56317.406,56617.628,56917.873,57218.142,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
FLATWORTH CENTRAL,39452.218,39489.367,47252.13,47318.921,47399.874,47494.528,47602.398,47722.983,47855.761,48000.194,48155.722,48321.768,48497.734,48683.005,48876.945,49078.9,49288.199,49504.147,49726.035,49953.131,50184.687,50419.935,50658.086,50898.335,51139.025,51379.735,51620.462,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
FOSS ISLANDS,64905.595,64544.043,66289.76,65984.855,65706.411,65453.187,65223.944,65017.443,64832.447,64667.719,64522.022,64394.121,64282.782,64186.772,64104.857,64035.807,63978.389,63931.374,63893.533,63863.636,63840.457,63822.767,63809.341,63798.954,63789.202,63779.476,63769.775,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
FOSSWAY 33/11KV,31225.96,31051.025,35277.6,35129.941,34995.022,34872.245,34761.014,34660.73,34570.798,34490.622,34419.606,34357.156,34302.676,34255.573,34215.254,34181.125,34152.594,34129.069,34109.959,34094.671,34082.617,34073.204,34065.844,34059.947,34054.358,34048.784,34043.224,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
FOURSTONES 20KV,52663.571,52367.407,52094.763,51844.628,51615.99,51407.842,51219.172,51048.975,50896.243,50759.969,50639.15,50532.78,50439.857,50359.378,50290.342,50231.749,50182.598,50141.891,50108.63,50081.818,50060.459,50043.558,50030.119,50019.15,50008.703,49998.283,49987.89,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
FYLANDS BRIDGE,50616.063,50653,51887.048,51962.215,52055.633,52166.695,52294.771,52439.207,52599.323,52774.42,52963.771,53166.629,53382.221,53609.751,53848.4,54097.324,54355.658,54622.51,54896.967,55178.092,55464.922,55756.474,56051.739,56349.684,56648.195,56946.729,57245.286,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
GALE LANE,20428.819,20314.513,20209.324,20112.86,20024.729,19944.541,19871.904,19806.429,19747.726,19695.404,19649.074,19608.348,19572.836,19542.15,19515.902,19493.703,19475.166,19459.905,19447.531,19437.658,19429.899,19423.87,19419.183,19415.453,19411.924,19408.404,19404.894,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
GARWOOD STREET,27713.022,27557.893,33061.244,32930.32,32810.701,32701.857,32603.259,32514.376,32434.679,32363.64,32300.73,32245.421,32197.186,32155.498,32119.83,32089.655,32064.449,32043.686,32026.84,32013.386,32002.802,31994.563,31988.145,31983.025,31978.179,31973.345,31968.523,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
GATESHEAD CENTRAL,38346.795,38132.353,40186.538,40005.583,39840.269,39689.864,39553.632,39430.843,39320.764,39222.663,39135.81,39059.474,38992.925,38935.435,38886.274,38844.715,38810.03,38781.492,38758.374,38739.951,38725.497,38714.288,38705.599,38698.707,38692.191,38685.693,38679.211,NPgN,Primary,NG FES - Falling Behind,I&C (MWh)
