Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
SKIPTON,1.84,2.164,2.694,3.211,3.775,4.297,4.789,7.476,9.716,11.759,13.544,14.792,14.571,14.505,14.533,14.448,14.434,14.495,13.693,13.738,13.772,13.921,14.017,14.114,14.165,14.287,14.131,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
SLAITHWAITE,2.189,2.337,2.51,2.651,2.801,2.947,3.09,3.369,3.652,3.919,4.198,4.323,4.354,4.377,4.406,4.429,4.454,4.482,4.379,4.413,4.445,4.481,4.519,4.55,4.585,4.62,4.616,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
SLEDMERE GARTH,0.958,1.022,1.098,1.193,1.293,1.389,1.483,1.667,1.854,2.034,2.222,2.318,2.347,2.364,2.385,2.402,2.421,2.44,2.362,2.386,2.408,2.432,2.458,2.48,2.503,2.527,2.525,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
SMITH STREET,0.942,1.068,1.215,1.413,1.627,1.82,2,2.456,2.916,3.38,3.853,4.208,4.325,4.373,4.438,4.48,4.528,4.571,4.209,4.266,4.321,4.377,4.438,4.493,4.543,4.595,4.593,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
SMITHY GREEN,0.978,1.056,1.154,1.31,1.48,1.632,1.773,2.15,2.526,2.904,3.287,3.58,3.672,3.71,3.761,3.793,3.83,3.864,3.573,3.617,3.661,3.705,3.753,3.797,3.835,3.877,3.874,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
SNAITHING PARK ROAD,1.37,1.487,1.624,1.777,1.938,2.098,2.26,2.524,2.795,3.044,3.309,3.383,3.4,3.422,3.445,3.469,3.494,3.524,3.499,3.534,3.565,3.603,3.641,3.672,3.709,3.745,3.742,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
SNELSINS LANE,1.034,1.13,1.252,1.383,1.521,1.655,1.788,2.042,2.298,2.54,2.793,2.903,2.931,2.952,2.977,2.999,3.022,3.048,2.971,3.002,3.031,3.064,3.099,3.127,3.159,3.191,3.188,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
SOUTH ELMSALL,1.725,1.874,2.077,2.349,2.648,2.912,3.155,3.81,4.471,5.14,5.821,6.357,6.532,6.602,6.697,6.757,6.825,6.885,6.337,6.416,6.496,6.574,6.662,6.74,6.809,6.883,6.879,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
SOUTH FERRIBY,1.976,2.132,2.337,2.609,2.909,3.167,3.398,4.173,4.929,5.698,6.458,7.121,7.313,7.381,7.484,7.539,7.607,7.667,6.977,7.056,7.137,7.217,7.307,7.39,7.455,7.53,7.519,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
SOUTH KIRKBY,4.532,4.727,5.013,5.386,5.707,6.069,6.352,5.75,6.658,7.477,8.356,9.086,9.138,9.228,9.36,9.437,9.532,9.608,8.852,8.957,9.067,9.174,9.295,9.403,9.498,9.6,9.594,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
SOUTH RESTON,10.976,11.128,11.357,11.917,12.544,13.048,13.475,15.136,16.788,18.536,20.267,22.034,22.629,22.818,23.098,23.244,23.421,23.553,21.615,21.805,22.004,22.179,22.388,22.588,22.729,22.894,22.886,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
SOUTH STREET,1.071,1.189,1.329,1.474,1.627,1.777,1.928,2.188,2.452,2.698,2.959,3.047,3.067,3.089,3.114,3.137,3.161,3.19,3.143,3.176,3.207,3.243,3.28,3.31,3.345,3.38,3.377,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
SOUTHGATE,3.1,3.347,3.815,4.153,4.537,4.864,5.142,6.233,7.285,8.352,9.397,10.327,10.572,10.656,10.791,10.856,10.942,11.018,10.042,10.144,10.247,10.355,10.472,10.582,10.665,10.765,10.743,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
SOUTHWOOD ROAD,2.229,2.559,3.056,3.854,4.737,5.49,6.16,8.575,10.902,13.265,15.579,17.638,18.2,18.395,18.7,18.852,19.048,19.22,17.123,17.353,17.587,17.826,18.088,18.334,18.52,18.742,18.701,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
SOWERBY BRIDGE 33/11KV,2.237,2.406,2.67,2.839,3.02,3.204,3.385,3.758,4.118,4.44,4.77,4.858,4.843,4.858,4.875,4.892,4.913,4.944,4.931,4.965,4.995,5.039,5.079,5.111,5.15,5.192,5.18,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
SPARK MILL LANE,3.335,3.777,4.421,5.301,6.275,7.107,7.844,10.512,13.084,15.695,18.252,20.524,21.142,21.357,21.694,21.861,22.077,22.267,19.932,20.186,20.445,20.709,20.998,21.27,21.477,21.722,21.676,NPgY,Primary,NG FES - Hydrogen Evolution,Total installed renewable generation capacity (MW)
