Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
HUSTHWAITE 33/11KV,7.318,7.455,7.572,7.685,7.811,7.963,8.129,8.269,8.437,8.574,8.743,8.918,9.103,9.289,9.499,9.721,9.965,10.229,10.525,10.825,11.145,11.456,11.78,12.133,12.457,12.805,13.142,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
JARROW,0.335,0.36,0.379,0.397,0.417,0.442,0.47,0.495,0.527,0.55,0.582,0.613,0.643,0.676,0.712,0.751,0.794,0.84,0.893,0.949,1.006,1.064,1.125,1.187,1.249,1.313,1.378,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
KENTON,1.183,1.222,1.252,1.283,1.319,1.367,1.42,1.481,1.558,1.609,1.686,1.759,1.815,1.889,1.965,2.052,2.143,2.25,2.371,2.507,2.639,2.787,2.943,3.076,3.238,3.396,3.57,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
KIELDER,0.173,0.183,0.194,0.209,0.224,0.243,0.263,0.278,0.296,0.312,0.33,0.349,0.372,0.393,0.418,0.443,0.471,0.501,0.534,0.566,0.602,0.634,0.668,0.709,0.742,0.779,0.813,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
KILLINGWORTH,1.62,1.662,1.692,1.722,1.756,1.801,1.851,1.907,1.978,2.026,2.097,2.165,2.218,2.286,2.357,2.438,2.523,2.622,2.734,2.86,2.983,3.119,3.262,3.386,3.536,3.681,3.841,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
KIRBYMOORSIDE,1.462,1.539,1.618,1.712,1.816,1.943,2.083,2.203,2.35,2.467,2.615,2.765,2.92,3.079,3.258,3.448,3.655,3.882,4.137,4.398,4.674,4.947,5.231,5.533,5.819,6.122,6.421,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
LEAM CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
LINTON 66/20KV,1.387,1.431,1.471,1.517,1.569,1.634,1.705,1.773,1.857,1.92,2.005,2.088,2.167,2.254,2.348,2.452,2.563,2.688,2.829,2.978,3.131,3.289,3.455,3.618,3.787,3.96,4.139,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
LONGBENTON,1.726,1.814,1.866,1.9,1.94,1.994,2.053,2.121,2.208,2.266,2.354,2.436,2.498,2.581,2.667,2.765,2.867,2.987,3.124,3.279,3.428,3.595,3.773,3.922,4.107,4.286,4.485,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
LOW SPENNYMOOR,1.299,1.346,1.385,1.425,1.472,1.532,1.597,1.664,1.748,1.807,1.891,1.973,2.044,2.128,2.217,2.317,2.423,2.543,2.68,2.828,2.976,3.134,3.301,3.455,3.627,3.798,3.98,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
LYNEMOUTH,2.548,2.556,2.563,2.57,2.58,2.592,2.605,2.619,2.637,2.65,2.668,2.685,2.699,2.717,2.735,2.756,2.778,2.804,2.833,2.865,2.896,2.931,2.968,3,3.038,3.075,3.115,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
MADDISON STREET,7.22,7.295,7.361,7.44,7.53,7.652,7.785,7.935,8.127,8.254,8.447,8.628,8.77,8.954,9.145,9.361,9.589,9.855,10.157,10.496,10.824,11.19,11.577,11.91,12.312,12.704,13.135,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
MALLEABLE,1.259,1.329,1.4,1.481,1.571,1.679,1.798,1.895,2.011,2.107,2.225,2.347,2.479,2.609,2.757,2.913,3.085,3.269,3.476,3.684,3.907,4.122,4.344,4.593,4.815,5.056,5.286,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
MALTON,3.872,4.066,4.231,4.394,4.577,4.802,5.048,5.27,5.54,5.75,6.023,6.297,6.57,6.858,7.178,7.522,7.896,8.307,8.771,9.252,9.754,10.259,10.787,11.33,11.864,12.422,12.982,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
MEADOWFIELD,8.493,8.548,8.593,8.635,8.682,8.738,8.8,8.852,8.915,8.967,9.03,9.096,9.165,9.234,9.313,9.396,9.487,9.586,9.696,9.809,9.929,10.046,10.167,10.3,10.421,10.552,10.679,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
MELROSEGATE 33/11KV,0.805,0.831,0.856,0.888,0.924,0.971,1.022,1.075,1.143,1.19,1.257,1.322,1.378,1.444,1.515,1.594,1.678,1.774,1.883,2.002,2.12,2.247,2.381,2.504,2.642,2.78,2.927,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
MILLBANK LANE,1.699,1.748,1.788,1.832,1.883,1.949,2.022,2.102,2.204,2.273,2.375,2.472,2.55,2.649,2.753,2.869,2.992,3.135,3.297,3.477,3.653,3.846,4.051,4.231,4.443,4.651,4.878,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
MONKSEATON,3.212,3.284,3.351,3.427,3.514,3.625,3.747,3.872,4.027,4.138,4.295,4.447,4.579,4.736,4.903,5.088,5.285,5.51,5.765,6.041,6.317,6.612,6.922,7.21,7.529,7.849,8.188,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
MOOR MONKTON PUMPS,0.468,0.484,0.495,0.503,0.511,0.522,0.535,0.547,0.562,0.573,0.588,0.603,0.617,0.632,0.649,0.667,0.686,0.708,0.733,0.761,0.788,0.816,0.847,0.875,0.906,0.937,0.97,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
MORPETH,16.934,17.024,17.116,17.225,17.347,17.498,17.664,17.813,17.996,18.138,18.322,18.507,18.69,18.884,19.1,19.331,19.583,19.861,20.174,20.499,20.838,21.181,21.538,21.904,22.266,22.644,23.025,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
MOUNT ROAD,2.605,2.672,2.746,2.837,2.94,3.066,3.203,3.326,3.476,3.593,3.744,3.896,4.049,4.209,4.387,4.578,4.786,5.015,5.272,5.539,5.818,6.097,6.389,6.691,6.986,7.295,7.605,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
NEWBURN HAUGH,0.461,0.477,0.492,0.509,0.529,0.555,0.583,0.612,0.648,0.674,0.71,0.746,0.776,0.812,0.851,0.894,0.94,0.992,1.051,1.116,1.18,1.249,1.322,1.389,1.464,1.539,1.619,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
NEWBY,2.123,2.177,2.211,2.239,2.272,2.318,2.368,2.43,2.511,2.562,2.643,2.718,2.77,2.845,2.92,3.008,3.099,3.207,3.331,3.473,3.608,3.763,3.929,4.062,4.235,4.4,4.586,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
NEWCASTLE AIRPORT,3.625,3.653,3.677,3.705,3.738,3.78,3.827,3.879,3.945,3.99,4.056,4.119,4.169,4.233,4.299,4.374,4.454,4.546,4.651,4.768,4.881,5.007,5.14,5.256,5.394,5.529,5.676,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
NEWTON AYCLIFFE SOUTH,4.472,4.492,4.507,4.523,4.541,4.563,4.588,4.613,4.645,4.667,4.699,4.73,4.757,4.789,4.823,4.86,4.9,4.946,4.998,5.054,5.11,5.169,5.232,5.291,5.355,5.42,5.489,NPgN,Primary,NG FES - Falling Behind,Total installed renewable generation capacity (MW)
