Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
WESLEY CRESCENT,76,147,180,215,283,363,448,515,626,757,897,1055,1189,1330,1480,1634,1777,1929,2080,2202,2314,2425,2524,2591,2647,2700,2764,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
WEST DOCKS,13,14,14,15,16,17,18,20,23,28,33,38,41,46,50,54,59,65,70,75,81,85,90,94,98,102,105,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
WEST END LANE,98,190,228,270,355,458,567,643,767,915,1071,1242,1388,1545,1713,1886,2056,2244,2430,2580,2716,2850,2970,3052,3121,3187,3263,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
WEST MOOR PARK,54,105,126,149,199,259,323,353,400,458,535,643,721,802,885,966,1016,1062,1110,1139,1163,1188,1209,1218,1225,1235,1265,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
WEST PARK,45,85,100,117,155,200,249,300,388,490,588,677,757,844,941,1043,1161,1299,1433,1555,1670,1784,1886,1961,2027,2089,2143,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
WESTCOTT STREET,92,168,198,230,300,385,475,574,741,936,1125,1298,1456,1627,1817,2017,2246,2512,2772,3005,3227,3444,3640,3784,3910,4028,4130,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
WETHERBY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
WHEATACRE ROAD,37,66,79,93,120,153,187,235,316,410,505,600,683,771,867,966,1078,1207,1332,1445,1552,1654,1746,1811,1866,1916,1965,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
WHEATLEY PARK,29,44,49,55,69,87,106,125,157,195,233,268,297,329,365,403,447,499,550,596,641,685,724,755,783,809,832,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
WHINGATE,50,74,83,95,119,146,175,220,297,387,458,493,537,592,656,726,812,916,1019,1119,1223,1328,1430,1516,1599,1681,1724,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
WHITE LEE,75,131,156,182,233,294,358,442,584,749,897,1015,1136,1270,1420,1578,1760,1973,2180,2370,2554,2737,2907,3037,3155,3266,3346,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
WHITEHALL ROAD 2/3,9,10,10,10,12,13,15,18,24,31,34,30,28,28,30,32,35,41,47,54,63,74,85,97,110,124,127,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
WHITEHALL ROAD 4/5,22,25,24,25,28,31,34,40,50,63,70,64,62,64,67,71,79,89,100,114,131,150,171,192,216,241,248,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
WIBSEY,52,98,125,151,193,241,291,372,509,665,817,960,1102,1251,1412,1581,1767,1981,2188,2372,2547,2717,2869,2978,3070,3151,3225,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
WITHERNSEA,31,49,73,106,149,187,220,256,322,394,504,676,795,901,997,1088,1125,1151,1178,1190,1185,1173,1155,1125,1089,1058,1086,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
WOODCOCK STREET,50,81,93,110,142,180,219,259,328,408,477,521,566,620,682,749,824,915,1005,1089,1172,1258,1339,1406,1470,1535,1575,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
WOODSEATS,41,67,79,93,118,148,179,247,365,499,624,732,834,945,1067,1196,1347,1525,1697,1859,2018,2174,2315,2423,2517,2604,2672,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
WOOLLEY,54,105,131,159,211,272,334,384,468,565,669,783,880,982,1090,1201,1309,1427,1543,1638,1723,1805,1878,1927,1966,2003,2051,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
WORSBROUGH PARK,82,148,178,210,271,343,420,507,654,825,995,1157,1308,1469,1645,1828,2034,2269,2499,2701,2892,3078,3245,3366,3471,3566,3655,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
WRAWBY,56,92,122,162,221,278,332,378,458,549,692,921,1080,1221,1352,1475,1521,1549,1577,1586,1579,1570,1554,1524,1487,1458,1498,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
YARBOROUGH ROAD 33/11KV,68,117,137,158,201,254,309,379,497,636,769,890,1002,1122,1256,1396,1557,1744,1927,2093,2252,2407,2548,2653,2746,2831,2904,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
YEW GREEN ROAD,49,84,99,115,148,188,229,288,388,504,611,701,788,883,989,1100,1228,1378,1524,1659,1789,1919,2037,2128,2209,2285,2343,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
YORK ROAD,75,123,136,155,200,255,314,391,524,679,804,873,948,1042,1153,1273,1424,1609,1791,1968,2149,2334,2509,2655,2794,2933,3011,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
YORK STREET,78,111,124,140,173,212,253,291,354,431,496,534,576,628,688,754,831,924,1016,1101,1188,1277,1364,1438,1511,1586,1630,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
Barnsley Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
Bradford Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
Calderdale Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
County Durham Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
Darlington Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
Doncaster Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
East Riding of Yorkshire Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
Gateshead Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
Hambleton Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
Harrogate Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
Hartlepool Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
"Kingston upon Hull, City of Direct to Supply Points",,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
Kirklees Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
Leeds Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
Newcastle upon Tyne Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgN,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
North East Lincolnshire Direct to Supply Points,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPgY,Primary,NG FES - Falling Behind (without DH HPs),Number of heat pumps (total)
