Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
LOWFIELDS,0.024,0.044,0.062,0.066,0.07,0.074,0.078,0.085,0.092,0.098,0.104,0.111,0.116,0.122,0.128,0.135,0.142,0.149,0.15,0.157,0.165,0.172,0.18,0.187,0.195,0.202,0.203,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
LOXLEY ROAD,0.217,0.237,0.258,0.27,0.284,0.297,0.31,0.331,0.352,0.372,0.394,0.417,0.433,0.454,0.474,0.496,0.518,0.541,0.557,0.582,0.605,0.63,0.655,0.677,0.703,0.727,0.727,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
MANCHESTER ROAD,0.018,0.056,0.094,0.121,0.15,0.178,0.206,0.251,0.299,0.343,0.39,0.441,0.477,0.519,0.561,0.605,0.651,0.699,0.729,0.779,0.827,0.878,0.93,0.976,1.029,1.079,1.08,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
MANSFIELD ROAD 1,1.088,1.23,1.398,1.587,1.786,1.984,2.184,2.494,2.817,3.115,3.437,3.782,4.033,4.34,4.642,4.968,5.301,5.65,5.935,6.301,6.653,7.023,7.397,7.735,8.115,8.484,8.486,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
MANSFIELD ROAD 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
MARKHAM GATES,3.398,3.632,3.93,4.42,4.954,5.431,5.877,7.029,8.19,9.359,10.551,11.806,12.409,12.908,13.436,13.943,14.467,14.993,14.51,15.088,15.65,16.224,16.822,17.369,17.942,18.512,18.517,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
MARMION ROAD,1.568,1.749,1.96,2.19,2.431,2.672,2.915,3.292,3.684,4.045,4.437,4.855,5.161,5.534,5.9,6.297,6.7,7.125,7.467,7.913,8.339,8.789,9.243,9.654,10.115,10.564,10.566,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
MARSDEN ROAD,0.552,0.701,0.865,1.047,1.245,1.424,1.591,1.999,2.415,2.835,3.265,3.72,3.948,4.139,4.342,4.537,4.739,4.942,4.77,4.992,5.207,5.428,5.657,5.865,6.086,6.305,6.307,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
MARTONGATE,2.726,3.049,3.55,4.564,5.688,6.651,7.516,10.362,13.17,16.042,18.903,21.889,23.069,23.847,24.717,25.472,26.26,27.019,24.939,25.814,26.684,27.547,28.479,29.341,30.172,31.027,31.049,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
MELTHAM,1.632,1.759,1.919,2.045,2.182,2.317,2.45,2.696,2.948,3.188,3.441,3.711,3.883,4.076,4.269,4.473,4.681,4.899,4.997,5.227,5.448,5.68,5.915,6.129,6.365,6.596,6.597,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
MEXBOROUGH 1_2,3.541,3.775,4.086,4.636,5.234,5.77,6.27,7.561,8.864,10.175,11.512,12.92,13.596,14.156,14.748,15.316,15.904,16.494,15.961,16.608,17.239,17.883,18.554,19.167,19.809,20.449,20.455,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
MIDDLETON TOWN STREET,3.111,3.3,3.51,3.727,3.958,4.179,4.396,4.804,5.225,5.631,6.058,6.514,6.795,7.096,7.398,7.714,8.036,8.372,8.471,8.827,9.169,9.527,9.89,10.22,10.584,10.94,10.941,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
MILLHOUSES,0.587,0.656,0.736,0.821,0.911,1,1.09,1.23,1.376,1.51,1.655,1.81,1.923,2.062,2.198,2.345,2.495,2.652,2.779,2.944,3.102,3.269,3.438,3.59,3.761,3.928,3.929,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
MILLROYD STREET,1.161,1.377,1.61,1.772,1.942,2.114,2.288,2.583,2.881,3.149,3.434,3.735,3.943,4.215,4.478,4.767,5.059,5.369,5.613,5.939,6.251,6.58,6.914,7.217,7.554,7.884,7.888,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
MILTON PLACE,1.856,2.057,2.314,2.711,3.144,3.532,3.895,4.801,5.724,6.657,7.614,8.625,9.123,9.531,9.963,10.377,10.806,11.236,10.845,11.316,11.773,12.241,12.726,13.169,13.637,14.1,14.103,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
MIRFIELD,3.262,3.439,3.661,3.898,4.151,4.397,4.642,5.088,5.548,5.984,6.446,6.937,7.25,7.601,7.95,8.32,8.698,9.092,9.282,9.699,10.1,10.519,10.945,11.332,11.76,12.179,12.181,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
MONCKTON,2.033,2.195,2.398,2.727,3.086,3.405,3.702,4.465,5.239,6.022,6.823,7.668,8.076,8.403,8.752,9.083,9.427,9.771,9.413,9.791,10.159,10.533,10.923,11.28,11.653,12.025,12.027,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
MOOR ROAD,0.716,0.923,1.16,1.431,1.719,1.994,2.265,2.773,3.298,3.804,4.338,4.905,5.257,5.632,6.008,6.402,6.804,7.223,7.356,7.799,8.226,8.671,9.125,9.536,9.99,10.434,10.436,NPgY,Primary,NG FES - Holistic Transition,Total installed renewable generation capacity (MW)
