Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
DRONFIELD,1.272,1.352,1.452,1.584,1.727,1.86,1.988,2.276,2.567,2.852,3.145,3.454,3.62,3.784,3.952,4.122,4.299,4.48,4.465,4.657,4.844,5.039,5.24,5.421,5.618,5.81,5.815,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
DUDLEY HILL,4.284,4.419,4.557,4.66,4.769,4.877,4.986,5.159,5.34,5.509,5.691,5.885,6.022,6.185,6.346,6.52,6.697,6.882,6.999,7.194,7.38,7.577,7.776,7.955,8.157,8.352,8.354,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
DUNKESWICK,0.811,0.955,1.217,2.046,2.975,3.726,4.366,6.736,9.119,11.646,14.166,16.812,17.781,18.165,18.673,19.001,19.374,19.678,16.983,17.378,17.784,18.155,18.583,18.983,19.315,19.669,19.676,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
DURKAR LOW LANE,2.392,2.637,2.96,3.511,4.114,4.65,5.146,6.422,7.724,9.049,10.403,11.835,12.523,13.06,13.637,14.179,14.746,15.309,14.657,15.274,15.875,16.489,17.128,17.709,18.321,18.926,18.932,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
EASINGTON,1.253,1.313,1.434,1.459,1.505,1.546,1.586,1.727,1.867,2.011,2.154,2.303,2.361,2.401,2.445,2.483,2.525,2.564,2.447,2.491,2.535,2.58,2.627,2.671,2.714,2.757,2.759,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
EASTFIELD ROAD,2.221,2.353,2.511,2.753,3,3.231,3.43,3.724,4.336,4.943,5.566,6.219,6.511,6.707,6.922,7.114,7.328,7.526,7.103,7.325,7.552,7.773,8.016,8.237,8.463,8.688,8.692,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
ECCLESFIELD,1.178,1.332,1.503,1.671,1.848,2.024,2.202,2.48,2.772,3.043,3.335,3.648,3.871,4.14,4.405,4.69,4.983,5.289,5.512,5.832,6.139,6.463,6.79,7.086,7.419,7.741,7.743,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
EDLINGTON,2.663,2.868,3.129,3.54,3.987,4.387,4.761,5.715,6.682,7.658,8.652,9.701,10.207,10.627,11.071,11.497,11.943,12.388,11.982,12.466,12.938,13.424,13.928,14.385,14.871,15.348,15.357,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
EGGBOROUGH,0.77,0.867,1.066,1.166,1.304,1.424,1.534,1.917,2.298,2.692,3.083,3.493,3.651,3.751,3.865,3.961,4.065,4.162,3.838,3.949,4.06,4.171,4.291,4.4,4.508,4.614,4.62,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
ELGAR ROAD,1.723,2.052,2.485,3.176,3.939,4.606,5.215,7.009,8.802,10.626,12.455,14.376,15.201,15.814,16.481,17.09,17.737,18.367,17.26,17.957,18.642,19.345,20.086,20.756,21.45,22.131,22.156,NPgY,Primary,NG FES - Electric Engagement,Total installed renewable generation capacity (MW)
