Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
GROVE STREET,0.296,0.401,0.502,0.519,0.524,0.525,0.526,0.526,0.531,0.529,0.531,0.53,0.529,0.528,0.525,0.528,0.527,0.53,0.528,0.53,0.519,0.523,0.511,0.495,0.488,0.511,0.539,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
GUARDIAN GLASS,0.358,0.389,0.416,0.429,0.442,0.457,0.473,0.486,0.502,0.515,0.53,0.547,0.565,0.583,0.603,0.625,0.648,0.673,0.701,0.729,0.758,0.787,0.814,0.845,0.872,0.908,0.944,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
HACKENTHORPE,1.977,2.061,2.125,2.148,2.168,2.196,2.225,2.264,2.32,2.346,2.4,2.443,2.462,2.505,2.542,2.591,2.638,2.702,2.773,2.866,2.94,3.045,3.149,3.21,3.326,3.442,3.588,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
HALIFAX 33/11KV,1.265,1.468,1.649,1.686,1.702,1.722,1.739,1.763,1.805,1.817,1.854,1.878,1.885,1.909,1.926,1.958,1.983,2.025,2.065,2.128,2.158,2.23,2.279,2.29,2.355,2.46,2.598,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
HALLAM STREET,5.329,5.396,5.458,5.478,5.493,5.511,5.53,5.552,5.583,5.599,5.628,5.653,5.669,5.694,5.717,5.747,5.777,5.815,5.856,5.906,5.946,6.002,6.053,6.089,6.081,5.939,5.608,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
HARDEN,0.608,0.638,0.665,0.674,0.68,0.689,0.699,0.711,0.728,0.736,0.752,0.766,0.772,0.785,0.797,0.812,0.827,0.847,0.869,0.897,0.919,0.951,0.982,1,1.032,1.06,1.089,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
HARPSWELL,8.604,8.726,8.857,8.966,9.08,9.21,9.352,9.459,9.581,9.699,9.821,9.959,10.143,10.297,10.483,10.669,10.881,11.096,11.334,8.005,8.258,8.474,8.687,8.987,9.19,9.45,9.668,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
HARWORTH,5.541,5.66,5.78,5.854,5.927,6.013,6.104,6.179,6.27,6.346,6.436,6.529,6.641,6.744,6.863,6.988,7.125,7.271,7.432,7.591,7.761,7.922,8.079,8.268,8.424,8.619,8.805,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
HAWORTH 1,1.091,1.138,1.181,1.195,1.205,1.218,1.231,1.249,1.274,1.286,1.31,1.329,1.338,1.357,1.374,1.397,1.418,1.447,1.479,1.521,1.552,1.599,1.643,1.669,1.719,1.774,1.842,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
HAWORTH 2,0.592,0.624,0.651,0.661,0.669,0.681,0.693,0.709,0.731,0.742,0.763,0.78,0.789,0.806,0.821,0.842,0.861,0.887,0.915,0.952,0.982,1.023,1.064,1.089,1.135,1.181,1.239,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
HAXEY,1.991,2.075,2.16,2.219,2.279,2.354,2.431,2.499,2.581,2.647,2.729,2.813,2.903,2.995,3.096,3.204,3.322,3.449,3.591,3.739,3.892,4.042,4.191,4.356,4.507,4.681,4.859,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
HAYTON,7.309,7.549,7.759,7.884,8.006,8.157,8.311,8.441,8.602,8.73,8.889,9.051,9.233,9.417,9.616,9.829,10.061,10.312,10.588,10.875,11.172,11.459,11.738,12.057,12.339,12.683,13.033,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
HAZLEHEAD,13.13,13.146,13.159,13.165,13.17,13.176,13.183,13.19,13.199,13.205,13.214,13.222,13.228,13.237,13.245,13.255,13.266,13.278,13.292,13.307,13.321,13.338,13.354,13.368,13.385,13.405,13.427,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
HEBDEN BRIDGE,0.383,0.408,0.43,0.437,0.442,0.45,0.458,0.468,0.483,0.49,0.505,0.516,0.52,0.532,0.541,0.554,0.566,0.583,0.601,0.627,0.647,0.675,0.703,0.717,0.748,0.781,0.823,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
HEDLEY CHASE,0.317,0.378,0.433,0.447,0.454,0.462,0.471,0.48,0.494,0.5,0.513,0.523,0.53,0.54,0.549,0.563,0.575,0.592,0.609,0.631,0.644,0.669,0.687,0.697,0.719,0.754,0.796,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
HEDON ROAD,2.228,2.241,2.248,2.25,2.25,2.251,2.251,2.252,2.254,2.254,2.255,2.256,2.256,2.257,2.257,2.258,2.259,2.26,2.261,2.263,2.264,2.266,2.267,2.267,2.24,2.149,1.968,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
HEMSWORTH,2.486,2.587,2.685,2.739,2.79,2.852,2.918,2.979,3.057,3.113,3.189,3.264,3.336,3.415,3.5,3.595,3.696,3.809,3.934,4.069,4.2,4.341,4.48,4.617,4.747,4.867,4.951,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
HESSLE ROAD 1,0.41,0.467,0.523,0.556,0.59,0.632,0.675,0.713,0.761,0.797,0.845,0.892,0.941,0.993,1.048,1.109,1.174,1.246,1.326,1.411,1.497,1.584,1.67,1.76,1.848,1.949,2.056,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
HESSLE ROAD 2,0.455,0.518,0.577,0.61,0.641,0.681,0.721,0.758,0.804,0.838,0.883,0.927,0.973,1.022,1.074,1.131,1.193,1.261,1.336,1.418,1.498,1.581,1.662,1.746,1.83,1.928,2.032,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
HIBALDSTOW,5.304,5.572,5.837,6.054,6.283,6.556,6.846,7.079,7.352,7.597,7.872,8.167,8.528,8.857,9.238,9.629,10.067,10.522,11.029,11.23,11.775,12.267,12.758,13.379,13.861,14.438,14.969,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
HICKLETON,8.035,8.091,8.146,8.175,8.203,8.237,8.273,8.307,8.35,8.38,8.423,8.464,8.503,8.546,8.592,8.644,8.699,8.761,8.83,8.906,8.978,9.057,9.135,9.209,9.29,9.383,9.482,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
HILLCREST,1.268,1.422,1.567,1.612,1.645,1.686,1.729,1.776,1.845,1.88,1.945,1.999,2.035,2.09,2.141,2.209,2.274,2.358,2.448,2.56,2.648,2.772,2.884,2.96,3.082,3.219,3.369,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
HOLBECK,1.055,1.209,1.344,1.381,1.407,1.436,1.468,1.501,1.553,1.577,1.624,1.663,1.689,1.727,1.763,1.813,1.86,1.92,1.985,2.066,2.125,2.215,2.292,2.342,2.43,2.546,2.684,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
HOLDERNESS,2.735,2.865,2.982,3.059,3.138,3.241,3.349,3.455,3.591,3.683,3.818,3.946,4.056,4.193,4.332,4.489,4.654,4.845,5.058,5.298,5.53,5.781,6.038,6.27,6.537,6.819,7.132,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
HOLME UPON SPALDING MOOR,4.583,4.706,4.802,4.857,4.91,4.974,5.04,5.095,5.164,5.219,5.286,5.355,5.433,5.511,5.596,5.687,5.787,5.894,6.011,6.037,6.162,6.284,6.401,6.536,6.655,6.802,6.951,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
HONLEY,1.596,1.698,1.79,1.821,1.847,1.88,1.915,1.957,2.015,2.045,2.101,2.148,2.175,2.222,2.265,2.322,2.376,2.446,2.523,2.621,2.7,2.807,2.911,2.979,3.093,3.219,3.371,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
HOPE,1.555,1.611,1.663,1.677,1.685,1.694,1.702,1.708,1.717,1.723,1.731,1.738,1.748,1.757,1.766,1.778,1.79,1.803,1.816,1.829,1.839,1.852,1.858,1.868,1.876,1.901,1.926,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
HORBURY,1.294,1.415,1.535,1.603,1.669,1.748,1.834,1.913,2.014,2.087,2.186,2.283,2.376,2.478,2.589,2.711,2.842,2.989,3.151,3.326,3.497,3.681,3.862,4.041,4.229,4.444,4.668,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
HOUGHTON MAIN,15.67,15.74,15.808,15.847,15.885,15.933,15.983,16.031,16.092,16.135,16.195,16.253,16.307,16.368,16.433,16.506,16.583,16.671,16.768,16.874,16.978,17.089,17.2,17.306,17.422,17.55,17.688,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
HULL EAST 33/11KV,4.054,4.228,4.395,4.515,4.639,4.795,4.955,5.094,5.265,5.401,5.571,5.744,5.93,6.124,6.333,6.556,6.799,7.063,7.356,7.664,7.985,8.295,8.607,8.948,9.263,9.621,9.991,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
HUMBER ROAD,0.204,0.207,0.209,0.209,0.209,0.209,0.209,0.209,0.209,0.209,0.209,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.208,0.207,0.207,0.207,0.206,0.206,0.205,0.205,0.206,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
HUNMANBY,1.843,2.096,2.396,2.665,2.953,3.292,3.654,3.934,4.257,4.561,4.887,5.246,5.709,6.112,6.589,7.07,7.615,8.171,8.79,9.373,10.041,10.617,11.195,11.971,12.528,13.208,13.806,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
ICI FIBRES,9.54,9.595,9.65,9.68,9.71,9.747,9.785,9.822,9.869,9.902,9.948,9.992,10.034,10.081,10.131,10.187,10.246,10.314,10.388,10.47,10.549,10.635,10.72,10.801,10.889,10.989,11.096,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
IDLE,0.972,1.053,1.125,1.152,1.175,1.206,1.24,1.282,1.342,1.371,1.429,1.477,1.5,1.547,1.588,1.643,1.695,1.765,1.843,1.944,2.025,2.137,2.249,2.317,2.441,2.567,2.723,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
ILKLEY,1.264,1.408,1.543,1.576,1.596,1.619,1.644,1.674,1.721,1.74,1.784,1.816,1.832,1.864,1.891,1.932,1.969,2.02,2.075,2.149,2.197,2.282,2.352,2.387,2.47,2.58,2.716,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
INGS LANE,0.591,0.652,0.71,0.739,0.769,0.824,0.863,0.903,0.957,0.99,1.043,1.091,1.129,1.197,1.247,1.305,1.366,1.437,1.517,1.628,1.73,1.829,1.928,2.011,2.116,2.228,2.391,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
IVESON HOUSE,1.951,2.077,2.192,2.234,2.268,2.31,2.356,2.407,2.479,2.517,2.586,2.645,2.684,2.743,2.799,2.87,2.941,3.029,3.127,3.247,3.345,3.477,3.602,3.691,3.822,3.954,4.094,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
JARRATT STREET,1.882,2.058,2.222,2.276,2.316,2.361,2.409,2.45,2.509,2.545,2.6,2.65,2.701,2.754,2.811,2.879,2.949,3.03,3.115,3.21,3.291,3.391,3.474,3.554,3.645,3.781,3.927,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
KEDDINGTON ROAD,9.363,9.701,10.099,10.472,10.873,11.341,11.845,12.23,12.672,13.095,13.542,14.038,14.686,15.243,15.906,16.573,17.33,18.1,18.956,19.753,20.677,21.465,22.257,23.339,24.099,25.029,25.83,NPgY,Primary,NG FES - Falling Behind,Total installed generation capacity (MW)
