Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
HEBBURN,29.9,30.3,30.8,31.7,32.9,34.2,35.6,37.5,39.3,41.3,43,44.3,45.6,46.8,47.9,48.9,49.8,50.7,51.4,52.1,52.7,53.2,53.6,53.8,54.1,54.3,54.5,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
HEBBURN WEST,11,10.9,12.2,12.1,12.1,12.2,12.2,12.2,12.3,12.4,12.4,12.5,12.5,12.6,12.6,12.7,12.7,12.8,12.8,12.9,12.9,13,13,13,13,13.1,13.1,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
HEDWORTH,40.9,41,50.3,51,51.8,52.8,53.9,55.7,57.9,60.2,62.3,63.7,65.3,66.9,68.2,69.4,70.5,71.5,72.5,73.3,74.1,74.7,75.3,75.7,76.1,76.4,76.5,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
HEIGHINGTON,45.7,45.3,44.9,44.6,44.3,44,43.8,43.6,43.4,43.3,43.2,43.1,43,42.9,42.9,42.9,42.9,42.9,42.9,42.8,42.8,42.8,42.8,42.8,42.8,42.7,42.7,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
HEXHAM,60.8,60.7,61.7,62,62.5,63,63.8,65,66.5,68,69.8,71.5,73,74.3,75.3,76.3,77.1,77.9,78.7,79.3,79.9,80.4,80.8,81.1,81.3,81.6,81.6,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
HIGH BARMSTON,93.6,93.9,94.7,96,97.9,100.1,102.8,106.6,111.2,115.9,120.4,123.8,127.4,130.8,133.9,136.4,138.6,140.7,142.5,144,145.2,146.3,147.1,147.5,147.9,148.2,148.3,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
HIGH FLATTS,66,66.7,69.9,71.6,73.5,75.5,77.9,81.7,86.2,90.8,95.1,98.4,102,105.4,108.2,110.7,112.9,115.1,117.1,119,120.7,122.2,123.4,124.1,124.9,125.6,125.8,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
HOUGHTON,77.3,78.6,81.3,83.7,86.3,89.1,92,96.5,101.1,105.8,110.1,113.6,116.9,119.7,122.3,124.6,126.7,128.7,130.6,132.5,134.1,135.5,136.6,137.5,138.3,139.1,139.4,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
HOWDON,38.3,38.4,41.2,41.6,42,42.6,43.2,44.1,45.2,46.3,47.4,48,48.9,49.7,50.5,51.2,51.9,52.5,53,53.5,54,54.4,54.7,55.1,55.4,55.7,55.9,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
HUNTINGTON NEW LANE,70.7,71,74.1,75.2,76.4,77.8,79.4,81.7,84.5,87.5,90.7,93.6,96.4,98.9,100.9,102.8,104.5,106.1,107.5,108.8,110,111,111.9,112.6,113.3,113.9,114.2,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
HUSTHWAITE 33/11KV,92.1,93.7,95.8,98.5,101.4,104.5,107.9,112.5,117.3,122.1,127.7,133.9,138.7,142.8,146.6,150.1,153.4,156.5,159.4,162,164.5,166.7,168.8,170.6,172.5,174.1,175.3,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
JARROW,20.6,20.5,20.5,20.7,20.9,21.3,21.6,22.1,22.6,23.1,23.6,24.1,24.6,25,25.4,25.8,26.1,26.4,26.7,26.9,27.2,27.3,27.5,27.6,27.7,27.8,27.8,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
KENTON,49.9,50.4,51.3,52.4,53.7,55.2,56.7,58.9,61.7,64.7,67.4,69.1,71.3,73.5,75.3,76.9,78.3,79.7,81,82.1,83.2,84,84.8,85.3,85.8,86.3,86.4,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
KIELDER,27.5,27.4,27.5,27.7,28,28.4,28.9,29.9,31.1,32.4,34.1,36.1,37.7,39,40,41,41.8,42.6,43.2,43.8,44.4,44.8,45.2,45.6,45.9,46.1,46.2,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
KILLINGWORTH,67.5,68,73.1,74.2,75.4,76.8,78.1,80.1,82.3,84.7,86.8,88.5,90.4,92.2,93.9,95.5,96.9,98.3,99.7,101,102.2,103.2,104.1,104.7,105.3,105.8,106.3,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
KIRBYMOORSIDE,45.6,45.8,46.2,46.8,47.6,48.5,49.5,51.1,52.9,54.9,57.2,59.9,61.9,63.6,64.9,66.2,67.3,68.3,69.3,70.1,70.9,71.6,72.2,72.7,73.2,73.7,73.8,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
LEAM CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
LINTON 66/20KV,27.8,28.3,30.4,31.3,32.2,33.2,34.4,36.2,38.2,40.2,42.7,45.7,47.7,49.4,50.8,52,53.1,54.1,55,55.8,56.6,57.2,57.8,58.2,58.7,59.1,59.2,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
LONGBENTON,71,71.2,71.7,72.6,73.6,74.8,76.2,78.3,81.4,84.7,87.7,89.7,92.4,95.1,97.3,99.3,101.1,102.8,104.4,105.8,107,108.1,109,109.4,110,110.4,110.5,NPgN,Primary,NG FES - Hydrogen Evolution,Peak utilisation with ToUT (percent - whole number)
