Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
HARPSWELL,21907.908,22070.475,22244.535,22430.159,22627.379,22836.185,23056.528,23288.319,23531.43,23785.689,24050.889,24326.78,24613.07,24909.432,25215.493,25530.845,25850.824,26170.823,26490.842,26810.881,27130.939,27451.016,27771.113,28091.23,28411.365,28731.52,29051.695,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
HARWORTH,51875.695,51893.334,58879.358,58961.366,59074.571,59218.247,59391.618,59593.856,59824.082,60081.367,60364.729,60673.138,61005.51,61360.712,61737.559,62134.815,62542.133,62949.499,63356.913,63764.374,64171.882,64579.438,64987.04,65394.689,65802.385,66210.127,66617.916,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
HAWORTH 1,14128.498,14010.829,13903.774,13806.899,13719.77,13641.954,13573.021,13512.537,13460.074,13415.202,13377.492,13346.517,13321.848,13303.061,13289.73,13281.429,13275.573,13269.732,13263.906,13258.096,13252.301,13246.521,13240.757,13235.007,13229.273,13223.554,13217.849,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
HAWORTH 2,7604.643,7541.309,7483.688,7431.546,7384.651,7342.768,7305.666,7273.112,7244.875,7220.724,7200.428,7183.756,7170.48,7160.369,7153.195,7148.728,7145.577,7142.434,7139.3,7136.174,7133.056,7129.946,7126.845,7123.751,7120.666,7117.589,7114.52,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
HAXEY,20039.925,20287.121,20543.413,20809.079,21084.348,21369.401,21664.371,21969.34,22284.345,22609.373,22944.361,23289.199,23643.728,24007.741,24380.983,24763.148,25149.786,25536.442,25923.115,26309.806,26696.514,27083.239,27469.981,27856.741,28243.518,28630.311,29017.122,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
HAYTON,47126.225,47287.08,49120.335,49335.813,49578.158,49846.987,50141.856,50462.256,50807.615,51177.296,51570.599,51986.762,52424.956,52884.291,53363.812,53862.5,54370.683,54878.91,55387.18,55895.493,56403.848,56912.247,57420.689,57929.173,58437.699,58946.268,59454.88,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
HAZLEHEAD,16358.672,16332.847,17704.9,17700.211,17705.681,17721.022,17745.93,17780.094,17823.186,17874.869,17934.792,18002.591,18077.892,18160.307,18249.436,18344.867,18443.395,18541.941,18640.503,18739.081,18837.676,18936.287,19034.915,19133.559,19232.219,19330.896,19429.588,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
HEBDEN BRIDGE,5749.697,5707.825,5670.185,5636.614,5606.948,5581.022,5558.672,5539.731,5524.035,5511.417,5501.71,5494.749,5490.364,5488.39,5488.657,5490.997,5494.346,5497.702,5501.063,5504.43,5507.803,5511.182,5514.568,5517.959,5521.355,5524.758,5528.167,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
HEDLEY CHASE,15065.605,14940.268,19796.966,19693.797,19601.019,19518.171,19444.792,19380.423,19324.606,19276.883,19236.796,19203.89,19177.71,19157.801,19143.71,19134.984,19128.864,19122.76,19116.672,19110.6,19104.544,19098.504,19092.48,19086.471,19080.479,19074.502,19068.541,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
HEDON ROAD,48276.3,47873.998,47507.968,47176.725,46878.787,46612.675,46376.914,46170.029,45990.551,45837.011,45707.944,45601.889,45517.386,45452.978,45407.212,45378.636,45358.411,45338.239,45318.12,45298.055,45278.042,45258.081,45238.173,45218.318,45198.515,45178.764,45159.065,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
HEMSWORTH,18902.692,18982.771,19073.632,19175.206,19287.397,19410.083,19543.113,19686.308,19839.464,20002.348,20174.699,20356.23,20546.626,20745.544,20952.615,21167.44,21386.112,21604.801,21823.507,22042.23,22260.97,22479.726,22698.499,22917.289,23136.096,23354.919,23573.759,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
HESSLE ROAD 1,6991.669,6968.524,8337.304,8323.514,8314.189,8309.182,8308.343,8311.517,8318.545,8329.267,8343.515,8361.121,8381.911,8405.707,8432.329,8461.592,8492.149,8522.712,8553.283,8583.86,8614.444,8645.034,8675.631,8706.235,8736.846,8767.463,8798.087,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
HESSLE ROAD 2,17730.351,17711.067,17703.253,17706.643,17720.954,17745.889,17781.137,17826.373,17881.257,17945.435,18018.538,18100.183,18189.973,18287.497,18392.327,18504.024,18619.099,18734.19,18849.298,18964.422,19079.563,19194.72,19309.894,19425.084,19540.291,19655.513,19770.752,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
HIBALDSTOW,21485.754,21743.414,22513.784,22791.444,23079.475,23378.059,23687.322,24007.343,24338.148,24679.712,25031.96,25394.764,25767.946,26151.276,26544.475,26947.21,27354.723,27762.256,28169.809,28577.38,28984.971,29392.582,29800.211,30207.86,30615.528,31023.215,31430.921,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
HICKLETON,21236.208,21290.576,22302.701,22382.166,22473.923,22577.765,22693.458,22820.743,22959.333,23108.917,23269.154,23439.679,23620.099,23809.996,24008.924,24216.411,24428.133,24639.875,24851.636,25063.417,25275.218,25487.038,25698.878,25910.737,26122.616,26334.514,26546.431,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
HILLCREST,17325.002,17181.2,17050.404,16932.085,16825.71,16730.751,16646.679,16572.965,16509.084,16454.508,16408.714,16371.177,16341.375,16318.784,16302.883,16293.153,16286.419,16279.704,16273.006,16266.326,16259.663,16253.018,16246.39,16239.78,16233.187,16226.611,16220.053,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
HOLBECK,33189.431,32913.183,37097.135,36869.729,36665.216,36482.579,36320.805,36178.881,36055.796,35950.542,35862.113,35789.504,35731.711,35687.733,35656.571,35637.228,35623.627,35610.061,35596.531,35583.036,35569.577,35556.154,35542.766,35529.413,35516.095,35502.812,35489.564,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
HOLDERNESS,17301.079,17233.95,17528.973,17485.258,17452.692,17430.895,17419.475,17418.033,17426.164,17443.451,17469.472,17503.795,17545.979,17595.578,17652.133,17715.182,17781.41,17847.656,17913.92,17980.202,18046.501,18112.818,18179.153,18245.505,18311.874,18378.262,18444.666,NPgY,Primary,NG FES - Hydrogen Evolution,I&C (MWh)
