Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
NABWOOD,10.897,10.896,10.917,10.948,11.005,11.077,11.168,11.381,11.67,11.906,12.139,12.386,12.488,12.558,12.644,12.743,12.867,12.988,13.105,13.229,13.347,13.455,13.55,13.639,13.726,13.804,13.896,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
NATIONAL AVENUE,7.154,7.155,7.192,7.243,7.302,7.38,7.479,7.786,8.228,8.638,9.025,9.391,9.582,9.733,9.898,10.086,10.339,10.616,10.879,11.155,11.424,11.677,11.903,12.109,12.307,12.488,12.667,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
NEW DROPPINGWELL ROAD,7.931,8.039,8.146,8.275,8.424,8.598,8.792,9.166,9.678,10.173,10.654,11.131,11.43,11.683,11.947,12.229,12.573,12.939,13.288,13.64,13.978,14.295,14.581,14.842,15.09,15.32,15.564,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
NEW ORCHARD LANE,9.952,10.229,10.998,11.335,11.728,12.155,12.621,13.193,13.923,14.672,15.486,16.399,17.025,17.595,18.173,18.753,19.275,19.784,20.274,20.731,21.143,21.517,21.846,22.139,22.413,22.671,22.985,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
NEWHALL ROAD,14.043,13.983,13.944,13.921,13.911,13.915,13.931,14.016,14.147,14.28,14.416,14.555,14.632,14.7,14.78,14.87,14.981,15.098,15.21,15.321,15.427,15.525,15.612,15.69,15.764,15.833,15.903,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
NEWPORT 1,9.384,9.543,10.121,10.307,10.522,10.748,10.986,11.285,11.671,12.054,12.556,13.266,13.715,14.074,14.399,14.725,14.969,15.169,15.372,15.569,15.744,15.908,16.061,16.21,16.37,16.534,16.771,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
NEWPORT 2,5.773,5.814,5.857,5.901,5.947,5.995,6.044,6.096,6.149,6.204,6.26,6.318,6.377,6.438,6.5,6.563,6.627,6.693,6.759,6.826,6.894,6.962,7.031,7.1,7.169,7.238,7.307,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
NINELANDS LANE,14.696,14.812,16.124,16.299,16.533,16.808,17.121,17.582,18.162,18.655,19.147,19.655,19.972,20.249,20.517,20.789,21.084,21.36,21.623,21.916,22.184,22.423,22.63,22.819,22.998,23.163,23.341,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
NORFOLK PARK,8.674,8.983,9.218,9.494,9.846,10.253,10.71,11.362,12.198,12.939,13.64,14.299,14.64,14.931,15.298,15.699,16.195,16.705,17.194,17.688,18.165,18.614,19.022,19.402,19.77,20.116,20.463,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
NORMANBY,4.282,4.385,4.499,4.632,4.78,4.933,5.091,5.292,5.553,5.807,6.159,6.683,6.996,7.211,7.376,7.553,7.704,7.831,7.963,8.086,8.192,8.29,8.384,8.477,8.571,8.671,8.823,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
NORMANTON,17.511,17.88,18.998,19.387,19.875,20.447,21.102,21.933,22.941,23.934,24.931,25.932,26.716,27.478,28.297,29.128,29.995,30.85,31.66,32.419,33.115,33.748,34.311,34.811,35.277,35.708,36.152,NPgY,Primary,NG FES - Falling Behind,Total peak demand with ToUT (MW)
