Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
GUARDIAN GLASS,0.012,0.022,0.032,0.089,0.133,0.164,0.227,0.253,0.376,0.423,0.462,0.466,0.471,0.477,0.483,0.489,0.496,0.504,0.512,0.52,0.529,0.538,0.548,0.559,0.57,0.581,0.581,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
HACKENTHORPE,0.047,0.079,0.116,0.263,0.383,0.478,0.648,0.738,1.057,1.2,1.329,1.374,1.42,1.474,1.531,1.593,1.66,1.733,1.81,1.893,1.979,2.07,2.166,2.266,2.372,2.483,2.483,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
HALIFAX 33/11KV,0.098,0.181,0.269,0.738,1.103,1.365,1.881,2.106,3.122,3.51,3.835,3.877,3.921,3.971,4.025,4.083,4.146,4.214,4.287,4.365,4.446,4.531,4.621,4.715,4.814,4.918,4.918,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
HALLAM STREET,0.037,0.067,0.099,0.257,0.382,0.473,0.649,0.73,1.073,1.21,1.326,1.348,1.371,1.397,1.425,1.455,1.488,1.523,1.561,1.601,1.643,1.688,1.735,1.784,1.835,1.889,1.889,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
HARDEN,0.018,0.031,0.046,0.112,0.165,0.205,0.28,0.317,0.461,0.521,0.574,0.587,0.602,0.618,0.635,0.655,0.675,0.698,0.721,0.747,0.773,0.801,0.831,0.861,0.894,0.928,0.928,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
HARPSWELL,0.023,0.044,0.066,0.194,0.292,0.36,0.499,0.555,0.832,0.933,1.015,1.019,1.023,1.027,1.032,1.037,1.043,1.049,1.056,1.063,1.07,1.077,1.086,1.094,1.103,1.112,1.112,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
HARWORTH,0.042,0.077,0.114,0.307,0.459,0.568,0.781,0.876,1.295,1.458,1.594,1.614,1.635,1.659,1.684,1.712,1.742,1.774,1.809,1.846,1.885,1.925,1.968,2.013,2.06,2.109,2.109,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
HAWORTH 1,0.029,0.05,0.074,0.185,0.273,0.339,0.463,0.523,0.763,0.861,0.947,0.968,0.989,1.013,1.039,1.067,1.098,1.131,1.166,1.204,1.243,1.284,1.328,1.374,1.422,1.472,1.472,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
HAWORTH 2,0.021,0.035,0.052,0.123,0.18,0.224,0.305,0.346,0.5,0.566,0.625,0.642,0.66,0.681,0.703,0.727,0.752,0.781,0.811,0.842,0.876,0.911,0.948,0.987,1.028,1.07,1.07,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
HAXEY,0.035,0.061,0.09,0.223,0.33,0.41,0.56,0.632,0.922,1.041,1.145,1.17,1.197,1.227,1.259,1.294,1.331,1.372,1.416,1.462,1.511,1.562,1.617,1.673,1.732,1.795,1.795,NPgY,Primary,NG FES - Electric Engagement (without DH HPs),Total installed storage capacity (MW)
