Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
JARROW,0.292,0.287,0.274,0.269,0.264,0.259,0.243,0.223,0.198,0.165,0.116,0.102,0.088,0.076,0.064,0.054,0.045,0.037,0.031,0.024,0.016,0.01,0.001,0.001,0,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
KENTON,0.568,0.559,0.532,0.523,0.514,0.504,0.472,0.435,0.385,0.321,0.225,0.198,0.171,0.147,0.124,0.104,0.088,0.072,0.059,0.046,0.032,0.019,0.002,0.001,0.001,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
KIELDER,0.165,0.162,0.154,0.152,0.149,0.146,0.137,0.126,0.112,0.093,0.065,0.057,0.05,0.043,0.036,0.03,0.025,0.021,0.017,0.013,0.009,0.006,0,0,0,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
KILLINGWORTH,5.794,6.279,6.176,6.6,6.873,6.894,6.821,6.637,6.096,4.894,2.233,2.536,2.206,1.936,1.718,1.51,1.27,1.023,0.775,0.699,0.683,0.67,0.652,0.649,0.645,0.642,0.642,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
KIRBYMOORSIDE,0.962,0.946,0.901,0.886,0.87,0.853,0.799,0.736,0.653,0.543,0.381,0.335,0.29,0.249,0.209,0.177,0.149,0.122,0.101,0.078,0.054,0.033,0.003,0.002,0.001,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
LEAM CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
LINTON 66/20KV,0.509,0.5,0.477,0.469,0.46,0.451,0.423,0.389,0.345,0.287,0.201,0.177,0.153,0.132,0.111,0.094,0.079,0.064,0.053,0.041,0.028,0.017,0.001,0.001,0,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
LONGBENTON,0.608,0.598,0.57,0.56,0.55,0.539,0.505,0.465,0.412,0.343,0.241,0.212,0.183,0.158,0.132,0.112,0.094,0.077,0.064,0.049,0.034,0.021,0.002,0.001,0.001,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
LOW SPENNYMOOR,0.474,0.465,0.444,0.436,0.428,0.42,0.393,0.362,0.321,0.267,0.187,0.165,0.143,0.123,0.103,0.087,0.073,0.06,0.05,0.038,0.026,0.016,0.001,0.001,0,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
LYNEMOUTH,0.085,0.084,0.08,0.078,0.077,0.075,0.071,0.065,0.058,0.048,0.034,0.03,0.026,0.022,0.018,0.016,0.013,0.011,0.009,0.007,0.005,0.003,0,0,0,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
MADDISON STREET,0.835,0.82,0.782,0.768,0.755,0.74,0.693,0.638,0.566,0.471,0.33,0.291,0.252,0.216,0.182,0.153,0.129,0.105,0.087,0.068,0.046,0.028,0.002,0.002,0.001,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
MALLEABLE,1.062,1.044,0.995,0.978,0.961,0.942,0.882,0.812,0.72,0.599,0.42,0.37,0.32,0.275,0.231,0.195,0.164,0.134,0.111,0.086,0.059,0.036,0.003,0.002,0.001,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
MALTON,1.715,1.691,1.613,1.59,1.566,1.536,1.442,1.331,1.182,0.982,0.678,0.602,0.521,0.448,0.377,0.319,0.268,0.219,0.181,0.141,0.099,0.062,0.01,0.009,0.007,0.006,0.006,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
MEADOWFIELD,0.505,0.497,0.473,0.465,0.457,0.448,0.42,0.387,0.343,0.285,0.2,0.176,0.152,0.131,0.11,0.093,0.078,0.064,0.053,0.041,0.028,0.017,0.001,0.001,0,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
MELROSEGATE 33/11KV,0.594,0.584,0.556,0.547,0.537,0.527,0.493,0.454,0.403,0.335,0.235,0.207,0.179,0.154,0.129,0.109,0.092,0.075,0.062,0.048,0.033,0.02,0.002,0.001,0.001,0,0,NPgN,Primary,NG FES - Electric Engagement,Total installed non-renewable generation capacity (MW)
