Primary,2024/25,2025/26,2026/27,2027/28,2028/29,2029/30,2030/31,2031/32,2032/33,2033/34,2034/35,2035/36,2036/37,2037/38,2038/39,2039/40,2040/41,2041/42,2042/43,2043/44,2044/45,2045/46,2046/47,2047/48,2048/49,2049/50,2050/51,Licence area,Voltage level,Scenario name,Output parameter
FARADAY STREET,57107.173,56997.873,57278.057,57223.256,56769.873,56323.637,56104.523,57161.368,58629.075,59206.615,59677.446,60329.7,59231.423,57833.251,56532.993,55465.093,54768.207,53965.857,53265.351,52740.07,52270.501,51803.09,51366.41,51045.421,50732.61,50380.43,50261.662,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
FAWDON T1 & SEATON BURN T1,46702.455,46433.321,46722.036,46757.051,46486.514,46193.369,46018.47,46967.073,48415.07,49051.476,49501.493,49896.17,49425.175,48782.23,48453.571,48202.677,48205.283,48165.843,48213.982,48403.153,48621.447,48831.189,49052.308,49333.017,49647.126,49948.944,50288.528,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
FISHBURN,34653.818,34013.233,33968.71,33758.551,33271.422,32759.158,32292.469,32670.917,33501.393,33900.836,34099.245,34113.321,33945.429,33717.26,33468.943,33207.331,33085.62,32975.862,32931.231,33055.695,33190.375,33316.407,33443.211,33583.859,33755.781,33936.354,34030.804,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
FLATWORTH CENTRAL,20445.422,20335.035,20401.801,20353.374,20165.503,19976.384,19857.093,20201.859,20718.256,20897.823,21020.685,21170.372,20803.665,20346.908,20033.708,19782.247,19650.294,19487.583,19360.335,19302.332,19260.52,19217.152,19181.723,19180.812,19190.094,19188.155,19242.501,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
FOSS ISLANDS,54984.53,55680.236,56745.007,57453.108,57747.188,58039.636,58597.155,60450.446,62630.28,63926.243,65273.989,67100.054,66483.372,65380.196,64589.831,64085.568,64006.622,63715.877,63505.906,63625.136,63801.397,63960.085,64144.629,64492.267,64845.53,65103.517,65876.875,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
FOSSWAY 33/11KV,48520.411,48326.936,48434.221,48258.241,47799.949,47351.833,47102.263,47915.13,49055.258,49459.298,49779.534,50267.739,49239.487,47956.779,46885.029,46015.331,45455.839,44799.505,44225.282,43854.631,43530.103,43205.917,42906.764,42707.685,42525.926,42306.349,42299.751,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
FOURSTONES 20KV,23707.848,23342.403,23340.369,23218.905,22935.598,22636.361,22379.171,22690.168,23283.357,23587.042,23774.368,23880.239,23735.144,23527.459,23338.868,23159.971,23084.165,23001.087,22960.906,22982.163,23012.771,23037.385,23063.959,23107.767,23169.387,23230.331,23268.477,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
FYLANDS BRIDGE,37102.407,36509.44,36454.543,36214.367,35703.964,35176.289,34722.277,35146.552,35996.948,36379.825,36581.655,36660.213,36323.446,35894.354,35476.57,35085.07,34863.478,34635.779,34476.112,34477.358,34495.303,34506.702,34523.442,34569.113,34642.705,34717.039,34757.728,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
GALE LANE,27514.842,27352.315,27435.845,27366.118,27130.966,26893.264,26746.862,27229.095,27950.096,28300.748,28571.045,28869.986,28488.205,27983.171,27553.137,27203.966,27017.938,26792.518,26616.127,26531.6,26468.777,26403.729,26349.243,26340.682,26346.6,26338.144,26401.446,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
GARWOOD STREET,31587.609,31193.543,31154.128,30947.468,30597.071,30238.58,29966.292,30419.47,31180.821,31525.939,31753.23,31954.713,31564.015,31061.077,30671.828,30343.798,30181.188,29989.719,29854.496,29799.085,29763.965,29725.064,29695.01,29705.25,29735.167,29756.157,29809.448,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
GATESHEAD CENTRAL,20298.061,20480.24,20790.364,20973.563,20858.471,20747.206,20730.582,21173.498,21735.887,21922.768,22105.962,22416.371,21954.795,21357.345,20809.653,20365.207,20065.18,19713.567,19397.962,19373.95,19368.171,19358.709,19358.016,19405.424,19456.154,19481.601,19641.32,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
GATESHEAD EAST,2726.56,2726.344,2744.219,2746.069,2720.273,2694.951,2680.735,2727.277,2792.865,2815.032,2832.391,2858.979,2800.914,2728.537,2663.175,2609.172,2572.772,2531.227,2494.49,2482.231,2472.372,2462.366,2453.605,2450.3,2447.929,2443.349,2450.806,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
GOSFORTH 33/11KV,18392.888,18288.298,18312.424,18231.662,18045.074,17861.055,17747.093,18039.361,18467.733,18623.132,18736.606,18893.696,18528.938,18076.494,17698.712,17389.337,17193.452,16966.355,16771.09,16645.997,16537.355,16428.737,16328.915,16263.747,16206.386,16137.253,16133.336,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
GRANGETOWN,36876.926,36509.345,36497.767,36285.639,35871.549,35454.181,35152.324,35684.72,36544.779,36890.677,37116.982,37353.177,36775.01,36052.195,35510.388,35063.189,34821.37,34536.434,34316.416,34205.882,34122.344,34036.147,33962.948,33944.646,33946.867,33934.378,33991.853,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
GREATHAM,3435.671,3381.065,3374.407,3350.542,3302.326,3252.69,3210.226,3248.518,3325.38,3358.146,3374.497,3380.306,3345.003,3300.955,3259.306,3220.671,3197.961,3174.47,3157.238,3144.595,3133.645,3122.219,3111.419,3103.49,3105.35,3107.207,3106.639,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
GUISBOROUGH T1 T2,38240.543,37711.725,37705.399,37502.811,37086.793,36652.338,36301.023,36855.478,37834.968,38282.317,38558.291,38740.525,38391.034,37928.345,37671.049,37450.759,37414.071,37357.175,37369.18,37461.863,37573.723,37677.844,37788.293,37935.855,38111.353,38282.444,38446.815,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
HARLOW GREEN,48543.529,48234.969,48297.577,48087.235,47493.177,46904.289,46489.823,47152.16,48196.244,48549.085,48769.93,49061.603,48105.436,46941.269,45888.513,44999.964,44399.183,43731.431,43149.843,42860.774,42612.49,42364.543,42138.235,41994.458,41873.861,41729.001,41716.407,NPgN,Primary,NG FES - Falling Behind,Domestic (MWh)
